x2,x1,cls
48.604179499862816,53.77655407077484,C1
33.21070740116262,54.797632565273325,C1
39.339961388449616,25.984990027738828,C1
30.036514010299904,32.840683987674474,C1
35.18360269287796,27.556244774518905,C1
41.88361405665397,40.09207590268185,C1
32.928292698949846,13.957657761395721,C1
59.949477389905,11.917045115470296,C1
36.5098905090002,38.892328371507645,C1
62.32148373368605,21.525949954649654,C1
27.43725878939782,11.141813796785604,C1
27.065458431010445,46.64952762842073,C1
23.750957404514484,17.80608589386286,C1
38.33829897491189,20.308276902249517,C1
29.92502402984816,22.02791148277665,C1
53.33504227527388,16.910646190880787,C1
33.36685885590844,58.7114423665077,C1
39.05985747222971,43.96379974091707,C1
34.31476703302423,47.700196148694445,C1
33.35775986668375,27.62593283344964,C1
49.463207967099756,35.932761333580984,C1
56.64872648076411,52.21873240728949,C1
22.06438687268687,27.710530685004244,C1
47.82666132446714,15.46485560374597,C1
22.259981076060097,11.989131078748642,C1
25.16196311743692,32.90306221479821,C1
48.86192885111439,54.02552470039319,C1
37.6248030586806,43.31634809971486,C1
34.30590669337527,9.732272307185948,C1
47.27457516667475,40.46970907278664,C1
64.95318340508511,19.316386462731668,C1
35.48128481770602,22.881894875730737,C1
37.51601730202603,43.4685167385673,C1
10.746177292407085,37.24148594436246,C1
53.262613366701544,44.004929372354894,C1
27.210308665507412,26.524479213572903,C1
60.35257638158442,43.208754873663054,C1
53.13536330620739,26.339773194279765,C1
17.653218654463018,41.13078708073122,C1
37.27970244011567,34.45945991803971,C1
29.113202885150237,54.01107265938235,C1
27.81251367268396,59.39828780161582,C1
20.75972604784367,37.63624381570111,C1
48.24782849869969,56.753711637240045,C1
41.07886059710576,30.211549426199337,C1
22.64032064371175,16.55071922068108,C1
45.29171756913415,9.901045296531569,C1
20.10841244898944,3.8243537327801564,C1
25.80368653824236,47.81378321666039,C1
21.842484486345995,10.631692192799997,C1
59.0029104411692,37.27082309126557,C1
34.59195139277619,50.797641905406685,C1
30.379613916900077,33.13417557888246,C1
9.9062804600007,35.48973780985891,C1
5.271677875548966,23.119684178425167,C1
22.250429445251886,33.03706183859698,C1
27.831480333489505,25.546008670066293,C1
37.94117250301768,43.91648022892963,C1
44.19110280503841,32.37541366436186,C1
45.10172242339213,39.05451812964672,C1
47.436406890896166,62.41096674214854,C1
1.9651077961172858,19.158208469068704,C1
43.347557517354545,48.78135845032213,C1
50.4966756778709,34.39549781616074,C1
23.111606404438348,13.2994915531878,C1
23.29481748117116,44.866500864416665,C1
41.80157059014256,46.08600909228416,C1
14.036111568758912,55.65149626418214,C1
36.78936277998595,51.62540582682453,C1
8.580318460310293,17.35120551201488,C1
19.69370757101914,69.12099712020779,C2
34.410188257301186,82.44793864885314,C2
32.32125353224983,54.0702905848779,C2
57.82736237425296,63.03673805320231,C2
3.5589688583529977,66.58776572581168,C2
41.53419654483017,45.269606026620224,C2
34.69654116915683,65.60011723770864,C2
56.04652675503863,59.74303704576176,C2
28.598187215919662,49.45870313300697,C2
24.35923741094004,71.147250413459,C2
36.201634627935384,29.310534019620324,C2
21.89222426646478,62.68031205786622,C2
28.382904919400286,66.24887071930416,C2
29.944104059460276,55.6217063964338,C2
10.322767860201479,74.12843154077098,C2
15.38112032432675,84.38778956523161,C2
7.3463093190097375,59.438227317426346,C2
22.009908340042593,51.675457715961784,C2
18.094150973980305,68.49855150720452,C2
6.35405337109874,60.82170836895466,C2
40.84632395776102,29.714154357411722,C2
31.797440437029966,38.63509969865255,C2
36.48623571269016,45.032747687338656,C2
55.27218258147066,26.756929441321777,C2
35.233818503130756,80.27297517567835,C2
17.97646907714141,41.3439510745917,C2
20.530790848401303,55.91103213320765,C2
26.4951614241603,73.34003138557026,C2
34.76627985855002,49.54316338755721,C2
27.498790660659758,69.95678784141022,C2
31.68124351755603,47.186465957664296,C2
28.3986931096716,53.03298336126434,C2
33.17897638520212,55.16335198613006,C2
37.29192326350061,36.81093613025635,C2
10.234859528722096,75.69967437670392,C2
35.89926540292638,34.47639993807539,C2
34.57702577630528,68.63642535999466,C2
32.18667049883446,40.18126093969212,C2
40.64703564385976,30.721372259027937,C2
19.33764346637275,77.82925948271507,C2
60.85116846130328,59.03845783020614,C3
59.79515492836334,69.49957877699896,C3
77.58010509580316,59.49974363087575,C3
49.691677506910814,73.42646931823067,C3
53.92600106795351,37.78478648332636,C3
87.49822826594928,57.191106532528615,C3
34.95660920401285,42.416025707415294,C3
45.98598617180053,51.640594591304875,C3
60.47461653972504,32.170748907843375,C3
68.23424718058268,84.13041936681613,C3
92.14704158105556,35.81296619780097,C3
75.14228035597547,37.435026330040905,C3
68.20677942885474,41.81952614700168,C3
90.94935410572364,53.05594741043101,C3
