x2,x1,cls
34.96505368254812,51.726573418601575,C1
35.41474419509388,40.0896993540542,C1
39.68023408542082,67.0646480137213,C1
40.02541869764071,46.36390324353639,C1
25.09559891697955,48.30115639275464,C1
24.774609426706913,31.722213720027582,C1
23.162563089476652,70.13169492488004,C1
11.21788942718303,42.13212142160848,C1
46.220460117897574,28.566901826363264,C1
25.949715779103045,41.81823896416993,C1
29.69778758523358,77.79197137182756,C1
36.967708995610785,44.51343871320759,C1
12.762127220417621,24.522126417915747,C1
53.821357664912604,75.24428386822669,C1
13.386845744476318,25.664525896681376,C1
11.43285085819414,33.25125944913836,C1
16.091514937993946,40.56592263304717,C1
47.84608253133552,21.26554256247828,C1
31.63304527015906,80.57259936428312,C1
6.4590421085772505,29.970125116328557,C1
37.3190425562409,28.774677703587447,C1
29.67615987695031,49.63154212220802,C1
6.071494034605549,59.134588399168784,C1
5.917975447000733,65.75170423357201,C1
14.279450894029837,74.38032418119616,C1
47.75574393423415,17.81293028479599,C1
8.262556647360087,60.54527536945004,C1
42.39437762611218,38.8372252154149,C1
38.08066745562266,55.12987257835656,C1
15.569153898128734,38.15659798339043,C1
38.12377610121052,29.645999193888105,C1
12.966138969879358,47.38767375396379,C1
48.49799612423141,19.7456838835444,C1
17.034579866025535,39.2189207491252,C1
5.139852076727271,43.55051175267735,C1
37.72289173307864,10.208115740268628,C1
40.90776295952942,74.36860702276509,C1
41.430853369322826,40.389804579052274,C1
28.619895744495505,32.715910591063846,C1
40.05433137029703,39.96783971023778,C1
22.640800522260452,51.03802131573692,C1
15.71073124096331,10.048706836662,C1
44.376362805122824,23.822428544070767,C1
17.34519790775837,76.12531571490918,C1
52.22505867594879,40.37925078007773,C1
41.36235452324017,22.774700886260117,C1
35.69753391825958,63.111842860495955,C1
45.05049390744419,79.74878049903414,C1
6.890864823715966,41.974327086486454,C1
19.675277845513325,81.6721353702194,C1
33.55837880205446,39.75127095544454,C1
29.214415636093314,44.620680720472635,C1
19.36267455609732,65.27756474020227,C1
47.17778255202048,25.46446595170265,C1
32.61411848086961,48.28107129409298,C1
43.5222993606686,85.0256164201539,C1
42.48964879163658,41.78688945385182,C1
14.29554757679591,53.38154751302155,C1
30.228559226975964,38.55067886728494,C1
36.576909255840846,47.860140877820115,C1
44.774008061687944,19.76094805474774,C1
38.76072107360334,63.84608162471312,C1
52.06807941709033,25.35254922416314,C1
45.806362261431275,46.08217304912578,C1
13.883317080764344,19.123356387424156,C1
47.57885050118121,71.5129418221913,C1
33.83772777985128,66.10057455610925,C1
26.383353158968436,25.312510297066655,C1
33.2698801214255,26.10139877678077,C1
26.150981448995022,25.79750637383417,C1
91.02391733454947,78.5378943268096,C2
87.97109186395186,78.40076496121927,C2
86.44623841197162,79.35980712673802,C2
92.87650086709434,58.75946566115845,C2
83.7950052920593,73.20903164649607,C2
71.68041040124466,68.81276430076264,C2
71.48744831340358,80.45113788311514,C2
70.40163594704009,80.96283331907128,C2
74.28460886708693,69.90237755986338,C2
86.89645107592695,78.79569881303122,C2
80.69866158572802,75.12380176604057,C2
87.41886992343227,81.87600343421539,C2
80.0524370135029,76.01647690846255,C2
87.9210605369606,77.48811080562187,C2
82.90685180337883,69.57506456576864,C2
78.78477125136929,91.32686755109594,C2
90.21471198377905,84.73876465987959,C2
81.85596799816939,81.84307907046723,C2
80.27920624598475,69.0434324159877,C2
79.45837641087029,86.78649787433204,C2
91.78550567649707,67.71139792091228,C2
76.00091275781101,65.17631368950644,C2
77.69963647555868,83.94547156069311,C2
82.24488059815425,69.00003142619488,C2
79.65827990383195,60.24614427758127,C2
81.33135286804072,74.97540115620967,C2
87.63417958712566,57.93072581866377,C2
75.34126451058339,80.02437691465616,C2
74.1006158170178,68.72447446632846,C2
90.43192796142534,70.20508058138932,C2
98.12917341055105,68.91572668042338,C2
88.13310957403533,78.78066868641788,C2
81.22732603301066,81.5913026920851,C2
71.19271292638014,90.43454420991577,C2
76.58360110050813,68.67733160630448,C2
90.30734353152059,67.01080827507315,C2
77.0359763687244,84.48722917884838,C2
71.86950164736868,70.62039400963337,C2
84.22265178834876,82.64575513403307,C2
79.58951828281606,70.5287321238356,C2
52.006313995236894,30.927545784480046,C3
42.44939430780761,64.81832340541362,C3
41.330208844085064,43.81090611052255,C3
46.056978772279074,27.733023423095737,C3
33.54267039805233,37.95494130038819,C3
78.3682345037664,24.55363379499631,C3
52.2732843385269,47.483731619894044,C3
59.286161938948915,58.25679186566828,C3
57.488135787332176,50.07507636327257,C3
91.15620472008108,60.779532352355474,C3
30.47391094185406,7.089380405452752,C3
27.617227265501405,53.81521975866444,C3
59.27723396967911,55.829967725643286,C3
67.03991861044508,6.866637950982231,C3
66.52692984303084,65.2134753022688,C3
54.8581541216473,60.27814882822851,C3
70.87780190003912,77.99708966669307,C3
57.10951162063391,16.82477091444984,C3
64.67075444410847,43.639504605019866,C3
47.63396522314288,73.56993566097502,C3
72.29657805356406,33.2299780122941,C3
86.2010711366084,76.52219642407552,C3
83.52922375045762,64.16754748631371,C3
31.601879752561068,38.90737403762358,C3
51.26979340281119,58.02568614794405,C3
59.181241644916526,53.846697167332984,C3
85.46727568003757,51.271551703015724,C3
60.101048570388464,11.200295659023027,C3
92.67334400008428,6.05318895668103,C3
52.224422343059004,45.438793885831764,C3
44.87295027678166,29.599381789635125,C3
60.973700492750346,52.33333280356311,C3
54.34226145095383,19.648550296020215,C3
53.70475391005002,4.477061122599862,C3
79.69052083651201,41.0909657147083,C3
57.5348925907487,49.77420274592521,C3
64.56308801926748,43.46129831346977,C3
41.317710696246266,32.35839235869001,C3
42.446964103628304,61.70740375975939,C3
44.542165327483985,40.13519835872941,C3
76.3121581622195,51.59236570677981,C3
28.46672498410824,54.26353475256637,C3
77.83381924208942,40.27649952037774,C3
85.092315809893,35.7613071770269,C3
68.9186800071693,47.75992412754517,C3
58.318794660070125,32.050201327676504,C3
92.75308442485364,67.01750435949393,C3
49.26039126916862,41.127347075878106,C3
67.69807986760037,49.91591359671816,C3
83.57726909785387,36.933489390442965,C3
56.605279612109186,33.501227272572905,C3
69.96280687118835,20.267286755607092,C3
49.547605123005894,38.93056939007693,C3
35.67778716127472,45.156192795533556,C3
75.3864936434091,27.25294571981952,C3
69.183487210164,48.65189779524699,C3
53.31123970861561,39.762591438542245,C3
40.69399889543669,22.438706500892813,C3
53.638053715872005,53.328767377409704,C3
61.30170904394576,75.47012325419541,C3
63.32712674097708,45.036347024073955,C3
56.861134508071814,51.848428145126036,C3
31.921186702998554,49.12604537140589,C3
26.8037808384099,44.425093079740776,C3
56.84931070923206,64.4570052708797,C3
38.46833004488384,44.77021852262201,C3
52.35614235310341,33.93412846957053,C3
64.22950350557386,65.00134900198769,C3
32.3009797224117,31.084750537862995,C3
95.34182119013789,46.300808011272366,C3
75.75637793606597,27.875535009444143,C3
51.96654132631879,41.302776656793505,C3
54.2278598994166,37.10410036177335,C3
59.41935747602363,51.84762265092292,C3
70.4609950551116,42.96245836818102,C3
56.52749432013032,78.96379170822176,C3
50.50883737493035,56.20862610327265,C3
52.09589343169392,26.418386037021524,C3
83.02425404648079,19.236055320625727,C3
45.983741218466456,24.542575846755547,C3
33.38685688566431,60.07895277060433,C3
36.642453848225834,58.21857552782159,C3
44.64387895800092,57.3889087210341,C3
71.00464490968471,41.67271843657716,C3
57.06242618709656,54.150722032214574,C3
87.04860769167632,51.203295566548604,C3
66.42880625779515,42.96160850884088,C3
42.96937143248282,7.5795793879499005,C3
79.43420331020397,50.18591608414887,C3
56.25538506664191,26.191247811768466,C3
76.61143038951676,32.54137180360289,C3
97.93275870151,61.13730319600521,C3
47.235166383133944,30.58103939508134,C3
70.1048320858223,30.707080567653485,C3
59.65747238306356,13.178810965488928,C3
53.822386885445994,15.637089984933462,C3
57.35974111951566,40.13357661964004,C3
69.55237054923262,43.61813780406215,C3
57.710875780152655,27.757213371235807,C3
76.9441189867658,54.753733613839984,C3
