x2,x1,cls
59.83188926120545,60.886146601223416,C1
27.995179513385697,85.2114012967566,C1
41.02981749069509,82.79057868182363,C1
26.875600607678177,84.85839347794294,C1
47.116389625413376,61.18717209500338,C1
67.03635886095749,44.772260456682204,C1
28.345817504314645,31.88770374700641,C1
64.31227354612082,87.1054051493835,C1
62.04477593782647,58.15580608979005,C1
15.06051324281906,46.03384286624916,C1
18.04371859845274,59.185821888024286,C1
26.691742696555323,70.41489276430997,C1
36.34098309628705,73.10809108285682,C1
35.79542951369687,84.43828362701615,C1
42.13919311249537,46.70433659930498,C1
42.70060069376598,76.71918743472084,C1
20.188532935481074,90.32796386268313,C1
23.544665719783858,64.942069052547,C1
16.117972057308844,60.03976524026705,C1
62.057120887450814,46.9478192469265,C1
24.51727096614655,49.94049447027389,C1
31.256091546320025,57.56815865036479,C1
18.403779172986674,42.58092171037153,C1
20.035561532262353,56.28133508281322,C1
32.158651513980935,30.411574798051717,C1
13.867470695731908,45.15005160943505,C1
63.0978177454832,47.517276734893954,C1
49.280380961935634,67.40822090923714,C1
38.465503649539386,70.44805330092385,C1
29.340828623777696,70.360708047341,C1
39.09950904806625,69.62142488160306,C1
24.593851408247534,48.880382902519955,C1
63.53813601335486,38.98900877574425,C1
42.06553342501405,53.951163265873184,C1
25.01612523805812,63.907916068319395,C1
24.31978421738857,88.58324315945374,C1
47.78217360317557,50.97940655895736,C1
46.66754932109362,78.99615008580454,C1
38.63212140320239,69.46648146680569,C1
47.02081298786919,60.808639598008355,C1
33.046435105781306,67.2030649171644,C1
13.32095732197604,73.4236485306262,C1
28.063273810128994,49.97157841991252,C1
41.283190003831535,83.4403259267745,C1
52.595634541500885,73.89053684201855,C1
36.31492739551133,73.40619585258636,C1
35.99003377967727,75.13065961145755,C1
7.312550017027546,41.19178025912406,C1
29.763099539357857,56.525407593340205,C1
30.298461023469862,71.87687250997321,C1
28.848742252042978,64.12119032404748,C1
38.50955292976619,42.26495858082219,C1
21.569946202891234,59.46627255298093,C1
29.724713543381768,74.04649727728687,C1
42.17038480482214,64.74933496769611,C1
30.605226931766516,62.005472937210975,C1
32.054452546705505,55.38445497115447,C1
63.97099317339249,75.0455975332217,C1
23.633310528886263,72.99225199599398,C1
43.87261597050982,60.87767172463992,C1
54.02315161089925,49.190463223989155,C1
64.82725488126968,51.242868184075974,C1
15.537465760653648,59.72003785308571,C1
44.995434066937875,82.73180105988956,C1
8.856236893374989,37.36976684913205,C1
18.048588213866697,82.082905421444,C1
59.876977266215256,88.99268481617979,C1
53.25970169883716,50.86480465936151,C1
43.8690469529114,69.31310821866487,C1
37.29088372396676,72.21522347740998,C1
76.09209551376797,38.35997083404235,C2
86.91017811723822,42.19646697817718,C2
71.52330145365912,39.615219218159865,C2
62.16790525896967,20.668935840169752,C2
80.89773568436905,23.885826139696206,C2
72.56290263643199,11.657232813823878,C2
75.46494340843056,23.776941525239124,C2
81.68082640720404,41.77547981787524,C2
71.13655702818915,25.592607577909977,C2
76.45387370492043,26.0214965154657,C2
75.05409152271288,14.76609295155813,C2
80.74139611755506,28.909609332520148,C2
58.92484442863997,24.95077556365613,C2
79.93474353512187,24.464365595816655,C2
83.92850305838587,25.199965860571435,C2
69.26432986373342,21.889049572801326,C2
70.06269710526628,13.408739941365447,C2
74.70635446696339,24.040332889280975,C2
71.49608399902236,30.290874368382784,C2
83.12651654917491,21.316254424749886,C2
72.67579657402055,43.33883579490925,C2
67.19780944630104,32.267442549133264,C2
76.05522391541888,23.268318088137775,C2
72.8544420061722,23.32836827150772,C2
97.63780803387992,24.87167015307407,C2
72.0286227334144,6.126875866408634,C2
75.68986612831401,15.055629988007537,C2
81.308626546173,19.401343576040045,C2
88.68690695667227,35.90861321459607,C2
73.76716845484194,37.03839971577475,C2
77.66094721249587,41.7946832716769,C2
91.70721172642568,33.64026065691754,C2
89.17079424768879,8.618589421979939,C2
93.25096308794653,31.06086019465714,C2
76.13293967287433,27.68127955318452,C2
84.51500120071135,34.82229214018084,C2
82.12548150591408,22.486060025580272,C2
94.71556861146077,11.640130264704302,C2
66.51714336817999,8.873447514660768,C2
75.02996221090555,29.021806730244016,C2
74.73584702910489,43.11538667357367,C3
43.52126268776058,69.11404445248742,C3
61.23570093585122,22.356735751743308,C3
22.77230968915778,43.69681536862422,C3
26.570836864287163,75.65626227065638,C3
99.55378296550995,29.95950721552443,C3
45.050103210231356,70.19536302801318,C3
34.39643237634748,49.05557244740512,C3
65.13797117175456,30.01251462270836,C3
46.45760388586637,62.726692301079254,C3
45.67614612739794,82.51085914314037,C3
73.26152294357719,53.999529238386785,C3
57.331758424424265,9.411591650574634,C3
66.41208520403197,36.70402507777262,C3
8.470763455197272,44.30806260707803,C3
40.94895165113765,52.622444540432674,C3
96.00754290080518,36.20336464055913,C3
54.451519662339166,21.901806388995272,C3
46.00749752910876,45.69098009275353,C3
40.09458725928387,68.81243862770054,C3
47.736456810146336,80.72806765811202,C3
51.60670348537949,40.47572518475872,C3
31.395951626462576,66.23158906795712,C3
34.5732018995106,58.39698279841509,C3
45.28355179357261,58.69565812935829,C3
31.835867603607014,72.84297866770677,C3
36.244605708094355,43.64561867847897,C3
10.396430519677674,23.705204991843722,C3
48.05546329469007,48.79861388786097,C3
30.429189594664326,61.46305453935487,C3
45.94753614272563,49.41062999483859,C3
49.762808938465334,71.08471374754856,C3
24.00253902727983,10.510381449361258,C3
41.9416055347675,84.44985125234776,C3
50.98745505158844,31.863071665113722,C3
40.870415581062666,19.751002821288928,C3
46.0511706720733,76.69839876064857,C3
34.16830298432587,60.24948305920512,C3
52.08790291548341,68.8687288212525,C3
72.38808770739129,51.10442072451874,C3
57.25588800603214,3.3227120803539867,C3
70.06580770021654,53.27348375508167,C3
18.402683597436738,51.121835709312855,C3
30.848223103183965,53.81185047399747,C3
53.52790492823923,54.07873754383667,C3
26.717997531245462,25.770772092739115,C3
13.844009867594293,66.57993048227681,C3
35.9459565462558,58.09444491127701,C3
24.766343225158632,11.044661909229236,C3
78.49723209786035,41.260635122254115,C3
69.92543615779455,15.15296163598656,C3
46.96480578613802,58.49975020566094,C3
36.48343889682088,23.270843786383352,C3
40.232831875791355,43.50267257456243,C3
66.5905834313664,54.28369285325697,C3
34.87898223609243,74.5530772015608,C3
35.258026610840595,43.05884918383139,C3
59.173293412031455,37.09715927241969,C3
61.83474507953162,80.35985949876213,C3
59.290701926537196,66.5052815559353,C3
89.75256345481617,60.44356387657077,C3
55.429594013577436,36.939473129972804,C3
64.41008652953056,68.8885543822507,C3
14.230027437814188,50.80318486380017,C3
75.77537185903779,69.87833825759897,C3
28.315362343484484,60.908297630476625,C3
52.57093891446606,41.879969839682815,C3
28.361405495821362,30.30443289472026,C3
69.80743218106522,65.07719231983316,C3
78.23351475113724,20.890723836872173,C3
87.96887864803324,68.2579652901693,C3
89.58052903176167,61.19343144524797,C3
31.93724035098767,75.10179243669435,C3
